,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
13,0022300317,1610612756,PHX,Phoenix,1629002,Chimezie Metu,Chimezie,F,,20.000000:23,3.0,8.0,0.375,2.0,3.0,0.667,0.0,0.0,0.0,3.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0,8.0,-4.0
14,0022300317,1610612756,PHX,Phoenix,203994,Jusuf Nurkic,Jusuf,C,,31.000000:15,7.0,15.0,0.467,0.0,2.0,0.0,1.0,2.0,0.5,6.0,16.0,22.0,3.0,0.0,2.0,0.0,3.0,15.0,15.0
15,0022300317,1610612756,PHX,Phoenix,203078,Bradley Beal,Bradley,G,,33.000000:31,6.0,9.0,0.667,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,14.0,-11.0
16,0022300317,1610612756,PHX,Phoenix,1626164,Devin Booker,Devin,G,,40.000000:29,9.0,15.0,0.6,2.0,6.0,0.333,14.0,15.0,0.933,1.0,5.0,6.0,12.0,0.0,0.0,2.0,5.0,34.0,16.0
17,0022300317,1610612756,PHX,Phoenix,1629642,Nassir Little,Nassir,,,26.000000:59,4.0,7.0,0.571,2.0,5.0,0.4,0.0,0.0,0.0,2.0,5.0,7.0,3.0,0.0,0.0,2.0,2.0,10.0,13.0
18,0022300317,1610612756,PHX,Phoenix,1629139,Yuta Watanabe,Yuta,,,7.000000:05,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-13.0
19,0022300317,1610612756,PHX,Phoenix,1629234,Drew Eubanks,Drew,,,3.000000:59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0
20,0022300317,1610612756,PHX,Phoenix,1630692,Jordan Goodwin,Jordan,,,26.000000:39,1.0,6.0,0.167,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,-19.0
21,0022300317,1610612756,PHX,Phoenix,1628966,Keita Bates-Diop,Keita,,,11.000000:41,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0
0,0022300318,1610612752,NYK,New York,1629628,RJ Barrett,RJ,F,,24.000000:19,3.0,16.0,0.188,0.0,7.0,0.0,3.0,4.0,0.75,1.0,5.0,6.0,2.0,0.0,0.0,0.0,2.0,9.0,-4.0
1,0022300318,1610612752,NYK,New York,203944,Julius Randle,Julius,F,,39.000000:00,14.0,23.0,0.609,2.0,6.0,0.333,2.0,2.0,1.0,3.0,9.0,12.0,6.0,1.0,1.0,2.0,4.0,32.0,13.0
2,0022300318,1610612752,NYK,New York,1630579,Jericho Sims,Jericho,C,,17.000000:59,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,-8.0
3,0022300318,1610612752,NYK,New York,1628978,Donte DiVincenzo,Donte,G,,26.000000:58,6.0,13.0,0.462,4.0,9.0,0.444,5.0,7.0,0.714,3.0,4.0,7.0,1.0,4.0,0.0,0.0,2.0,21.0,12.0
4,0022300318,1610612752,NYK,New York,1628973,Jalen Brunson,Jalen,G,,39.000000:00,6.0,19.0,0.316,0.0,6.0,0.0,11.0,16.0,0.688,2.0,5.0,7.0,8.0,2.0,0.0,3.0,4.0,23.0,9.0
5,0022300318,1610612752,NYK,New York,1628404,Josh Hart,Josh,,,28.000000:54,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,-7.0
6,0022300318,1610612752,NYK,New York,1628392,Isaiah Hartenstein,Isaiah,,,29.000000:27,3.0,4.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,6.0,0.0,0.0,2.0,0.0,3.0,7.0,5.0
7,0022300318,1610612752,NYK,New York,1630193,Immanuel Quickley,Immanuel,,,18.000000:27,6.0,8.0,0.75,3.0,4.0,0.75,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,15.0,-13.0
8,0022300318,1610612752,NYK,New York,1629656,Quentin Grimes,Quentin,,,15.000000:56,1.0,4.0,0.25,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,-27.0
13,0022300318,1610612762,UTA,Utah,1628374,Lauri Markkanen,Lauri,F,,24.000000:37,7.0,13.0,0.538,4.0,8.0,0.5,5.0,7.0,0.714,0.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,23.0,-14.0
14,0022300318,1610612762,UTA,Utah,1631323,Simone Fontecchio,Simone,F,,31.000000:07,4.0,12.0,0.333,3.0,10.0,0.3,4.0,4.0,1.0,3.0,3.0,6.0,2.0,2.0,0.0,2.0,4.0,15.0,-10.0
15,0022300318,1610612762,UTA,Utah,203482,Kelly Olynyk,Kelly,C,,29.000000:31,3.0,9.0,0.333,1.0,2.0,0.5,2.0,2.0,1.0,1.0,9.0,10.0,8.0,0.0,0.0,3.0,3.0,9.0,-1.0
16,0022300318,1610612762,UTA,Utah,1629012,Collin Sexton,Collin,G,,30.000000:17,10.0,18.0,0.556,3.0,8.0,0.375,3.0,3.0,1.0,1.0,3.0,4.0,7.0,0.0,0.0,2.0,4.0,26.0,-9.0
17,0022300318,1610612762,UTA,Utah,1641718,Keyonte George,Keyonte,G,,3.000000:57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
18,0022300318,1610612762,UTA,Utah,1631117,Walker Kessler,Walker,,,22.000000:52,4.0,7.0,0.571,0.0,0.0,0.0,1.0,3.0,0.333,4.0,5.0,9.0,1.0,0.0,3.0,2.0,3.0,9.0,3.0
19,0022300318,1610612762,UTA,Utah,1629659,Talen Horton-Tucker,Talen,,,24.000000:15,7.0,14.0,0.5,1.0,3.0,0.333,0.0,2.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,2.0,2.0,15.0,-8.0
20,0022300318,1610612762,UTA,Utah,1630534,Ochai Agbaji,Ochai,,,30.000000:24,2.0,12.0,0.167,1.0,5.0,0.2,0.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,5.0,16.0
21,0022300318,1610612762,UTA,Utah,1627739,Kris Dunn,Kris,,,17.000000:43,4.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0,0.0,1.0,3.0,10.0,13.0
22,0022300318,1610612762,UTA,Utah,1630209,Omer Yurtseven,Omer,,,5.000000:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
23,0022300318,1610612762,UTA,Utah,1641707,Taylor Hendricks,Taylor,,,20.000000:17,2.0,7.0,0.286,1.0,3.0,0.333,0.0,0.0,0.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,5.0,25.0
0,0022300305,1610612739,CLE,Cleveland,1629622,Max Strus,Max,F,,37.000000:10,6.0,15.0,0.4,5.0,11.0,0.455,0.0,0.0,0.0,0.0,9.0,9.0,3.0,0.0,0.0,1.0,4.0,17.0,1.0
1,0022300305,1610612739,CLE,Cleveland,1629731,Dean Wade,Dean,F,,19.000000:51,2.0,6.0,0.333,2.0,6.0,0.333,2.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,3.0,8.0,2.0
2,0022300305,1610612739,CLE,Cleveland,1628386,Jarrett Allen,Jarrett,C,,36.000000:30,6.0,9.0,0.667,0.0,0.0,0.0,2.0,5.0,0.4,2.0,3.0,5.0,5.0,3.0,2.0,2.0,4.0,14.0,4.0
3,0022300305,1610612739,CLE,Cleveland,1628378,Donovan Mitchell,Donovan,G,,35.000000:08,11.0,22.0,0.5,5.0,13.0,0.385,2.0,2.0,1.0,0.0,6.0,6.0,3.0,1.0,0.0,3.0,3.0,29.0,6.0
4,0022300305,1610612739,CLE,Cleveland,1629636,Darius Garland,Darius,G,,37.000000:45,11.0,23.0,0.478,4.0,8.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0,0.0,2.0,1.0,26.0,-3.0
5,0022300305,1610612739,CLE,Cleveland,1627747,Caris LeVert,Caris,,,22.000000:45,5.0,11.0,0.455,1.0,4.0,0.25,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,11.0,-5.0
6,0022300305,1610612739,CLE,Cleveland,1630171,Isaac Okoro,Isaac,,,16.000000:16,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,-15.0
7,0022300305,1610612739,CLE,Cleveland,1627777,Georges Niang,Georges,,,23.000000:05,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,-14.0
8,0022300305,1610612739,CLE,Cleveland,202684,Tristan Thompson,Tristan,,,11.000000:30,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,-11.0
12,0022300305,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,34.000000:36,10.0,17.0,0.588,1.0,5.0,0.2,4.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,25.0,-6.0
13,0022300305,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,40.000000:34,7.0,19.0,0.368,2.0,9.0,0.222,9.0,9.0,1.0,0.0,10.0,10.0,5.0,0.0,2.0,4.0,3.0,25.0,9.0
14,0022300305,1610612738,BOS,Boston,204001,Kristaps Porzingis,Kristaps,C,,31.000000:44,5.0,16.0,0.313,2.0,6.0,0.333,9.0,9.0,1.0,3.0,7.0,10.0,3.0,1.0,2.0,3.0,1.0,21.0,-3.0
15,0022300305,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,36.000000:55,5.0,9.0,0.556,5.0,8.0,0.625,2.0,2.0,1.0,0.0,4.0,4.0,4.0,1.0,2.0,1.0,3.0,17.0,-6.0
16,0022300305,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,34.000000:02,4.0,7.0,0.571,3.0,5.0,0.6,0.0,0.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,3.0,11.0,2.0
17,0022300305,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,19.000000:39,3.0,5.0,0.6,3.0,4.0,0.75,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,9.0,14.0
18,0022300305,1610612738,BOS,Boston,201143,Al Horford,Al,,,22.000000:18,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,13.0
19,0022300305,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,11.000000:49,2.0,5.0,0.4,2.0,5.0,0.4,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,6.0,10.0
20,0022300305,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,8.000000:23,1.0,3.0,0.333,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
0,0022300306,1610612747,LAL,Los Angeles,1629629,Cam Reddish,Cam,F,,22.000000:10,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,3.0,4.0,-10.0
1,0022300306,1610612747,LAL,Los Angeles,2544,LeBron James,LeBron,F,,40.000000:07,14.0,27.0,0.519,3.0,8.0,0.375,2.0,3.0,0.667,2.0,6.0,8.0,9.0,3.0,1.0,4.0,1.0,33.0,-4.0
2,0022300306,1610612747,LAL,Los Angeles,203076,Anthony Davis,Anthony,C,,36.000000:45,15.0,21.0,0.714,1.0,2.0,0.5,6.0,10.0,0.6,5.0,6.0,11.0,0.0,0.0,2.0,2.0,2.0,37.0,0.0
3,0022300306,1610612747,LAL,Los Angeles,1627752,Taurean Prince,Taurean,G,,36.000000:56,5.0,6.0,0.833,5.0,6.0,0.833,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,15.0,5.0
4,0022300306,1610612747,LAL,Los Angeles,1626156,D'Angelo Russell,D'Angelo,G,,25.000000:01,3.0,9.0,0.333,1.0,4.0,0.25,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,2.0,4.0,7.0,-6.0
5,0022300306,1610612747,LAL,Los Angeles,1630559,Austin Reaves,Austin,,,31.000000:48,7.0,14.0,0.5,4.0,7.0,0.571,4.0,5.0,0.8,0.0,5.0,5.0,8.0,0.0,0.0,3.0,2.0,22.0,4.0
6,0022300306,1610612747,LAL,Los Angeles,1629637,Jaxson Hayes,Jaxson,,,12.000000:45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,-1.0
7,0022300306,1610612747,LAL,Los Angeles,1629060,Rui Hachimura,Rui,,,28.000000:31,3.0,9.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,3.0,7.0,-3.0
8,0022300306,1610612747,LAL,Los Angeles,1631108,Max Christie,Max,,,5.000000:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0
12,0022300306,1610612742,DAL,Dallas,203957,Dante Exum,Dante,F,,35.000000:53,8.0,10.0,0.8,7.0,9.0,0.778,3.0,4.0,0.75,2.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,26.0,7.0
13,0022300306,1610612742,DAL,Dallas,1629684,Grant Williams,Grant,F,,40.000000:05,7.0,9.0,0.778,5.0,7.0,0.714,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,19.0,7.0
14,0022300306,1610612742,DAL,Dallas,1641726,Dereck Lively II,Dereck,C,,30.000000:03,4.0,7.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,2.0,3.0,1.0,4.0,8.0,8.0
15,0022300306,1610612742,DAL,Dallas,203552,Seth Curry,Seth,G,,11.000000:58,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0
16,0022300306,1610612742,DAL,Dallas,1629029,Luka Doncic,Luka,G,,43.000000:21,12.0,28.0,0.429,3.0,10.0,0.3,6.0,6.0,1.0,0.0,6.0,6.0,17.0,1.0,0.0,4.0,0.0,33.0,10.0
17,0022300306,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,,,36.000000:59,10.0,21.0,0.476,5.0,10.0,0.5,7.0,8.0,0.875,1.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,32.0,-6.0
18,0022300306,1610612742,DAL,Dallas,1630702,Jaden Hardy,Jaden,,,19.000000:01,1.0,7.0,0.143,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0
19,0022300306,1610612742,DAL,Dallas,1626158,Richaun Holmes,Richaun,,,15.000000:01,1.0,3.0,0.333,0.0,0.0,0.0,2.0,3.0,0.667,3.0,4.0,7.0,2.0,0.0,0.0,2.0,3.0,4.0,-4.0
20,0022300306,1610612742,DAL,Dallas,1641765,Olivier-Maxence Prosper,Olivier-Maxence,,,1.000000:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
21,0022300306,1610612742,DAL,Dallas,202693,Markieff Morris,Markieff,,,6.000000:21,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,-10.0
22,0022300306,1610612742,DAL,Dallas,1630639,A.J. Lawson,A.J.,,,0.000000:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
0,0022300307,1610612743,DEN,Denver,1629008,Michael Porter Jr.,Michael,F,,31.000000:38,6.0,16.0,0.375,2.0,8.0,0.25,3.0,4.0,0.75,0.0,7.0,7.0,0.0,1.0,0.0,0.0,1.0,17.0,3.0
1,0022300307,1610612743,DEN,Denver,203932,Aaron Gordon,Aaron,F,,32.000000:20,6.0,13.0,0.462,1.0,2.0,0.5,1.0,2.0,0.5,5.0,2.0,7.0,6.0,0.0,0.0,0.0,1.0,14.0,8.0
2,0022300307,1610612743,DEN,Denver,203999,Nikola Jokic,Nikola,C,,16.000000:24,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,6.0,0.0,0.0,0.0,1.0,4.0,5.0
3,0022300307,1610612743,DEN,Denver,203484,Kentavious Caldwell-Pope,Kentavious,G,,12.000000:32,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0
4,0022300307,1610612743,DEN,Denver,202704,Reggie Jackson,Reggie,G,,31.000000:39,9.0,16.0,0.563,5.0,8.0,0.625,2.0,2.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,4.0,25.0,11.0
5,0022300307,1610612743,DEN,Denver,1631128,Christian Braun,Christian,,,22.000000:47,4.0,6.0,0.667,2.0,4.0,0.5,3.0,4.0,0.75,1.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,13.0,-14.0
6,0022300307,1610612743,DEN,Denver,203200,Justin Holiday,Justin,,,22.000000:38,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,4.0
7,0022300307,1610612743,DEN,Denver,1631124,Julian Strawther,Julian,,,22.000000:48,4.0,9.0,0.444,2.0,5.0,0.4,6.0,8.0,0.75,0.0,6.0,6.0,3.0,1.0,0.0,2.0,1.0,16.0,12.0
8,0022300307,1610612743,DEN,Denver,1631212,Peyton Watson,Peyton,,,22.000000:43,1.0,6.0,0.167,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0
9,0022300307,1610612743,DEN,Denver,201599,DeAndre Jordan,DeAndre,,,24.000000:31,2.0,4.0,0.5,0.0,0.0,0.0,5.0,10.0,0.5,4.0,6.0,10.0,2.0,1.0,2.0,2.0,5.0,9.0,-6.0
13,0022300307,1610612741,CHI,Chicago,201942,DeMar DeRozan,DeMar,F,,36.000000:54,3.0,13.0,0.231,1.0,4.0,0.25,7.0,7.0,1.0,0.0,4.0,4.0,5.0,1.0,2.0,0.0,5.0,14.0,-7.0
14,0022300307,1610612741,CHI,Chicago,1630172,Patrick Williams,Patrick,F,,31.000000:06,2.0,8.0,0.25,2.0,5.0,0.4,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,7.0,-7.0
15,0022300307,1610612741,CHI,Chicago,202696,Nikola Vucevic,Nikola,C,,32.000000:59,12.0,21.0,0.571,1.0,4.0,0.25,1.0,1.0,1.0,4.0,12.0,16.0,5.0,0.0,2.0,3.0,1.0,26.0,-5.0
16,0022300307,1610612741,CHI,Chicago,1630245,Ayo Dosunmu,Ayo,G,,37.000000:39,3.0,7.0,0.429,1.0,4.0,0.25,2.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,2.0,4.0,9.0,-6.0
17,0022300307,1610612741,CHI,Chicago,1629632,Coby White,Coby,G,,34.000000:30,8.0,15.0,0.533,5.0,10.0,0.5,6.0,6.0,1.0,2.0,2.0,4.0,8.0,1.0,0.0,2.0,2.0,27.0,-5.0
18,0022300307,1610612741,CHI,Chicago,1628470,Torrey Craig,Torrey,,,18.000000:41,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,0.0,2.0,4.0,2.0,-4.0
19,0022300307,1610612741,CHI,Chicago,1628975,Jevon Carter,Jevon,,,15.000000:13,3.0,10.0,0.3,3.0,8.0,0.375,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,9.0,-12.0
20,0022300307,1610612741,CHI,Chicago,203083,Andre Drummond,Andre,,,14.000000:22,3.0,4.0,0.75,0.0,0.0,0.0,2.0,3.0,0.667,1.0,3.0,4.0,0.0,2.0,2.0,1.0,1.0,8.0,-5.0
21,0022300307,1610612741,CHI,Chicago,1631207,Dalen Terry,Dalen,,,11.000000:15,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0
22,0022300307,1610612741,CHI,Chicago,1641763,Julian Phillips,Julian,,,6.000000:42,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0
23,0022300307,1610612741,CHI,Chicago,1630678,Terry Taylor,Terry,,,0.000000:39,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0,0022300308,1610612744,GSW,Golden State,203952,Andrew Wiggins,Andrew,F,,14.000000:40,1.0,7.0,0.143,1.0,3.0,0.333,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,3.0,1.0,3.0,-19.0
1,0022300308,1610612744,GSW,Golden State,203110,Draymond Green,Draymond,F,,17.000000:12,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,2.0,-15.0
2,0022300308,1610612744,GSW,Golden State,1626172,Kevon Looney,Kevon,C,,11.000000:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,-13.0
3,0022300308,1610612744,GSW,Golden State,202691,Klay Thompson,Klay,G,,27.000000:00,2.0,10.0,0.2,1.0,8.0,0.125,2.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,7.0,4.0
4,0022300308,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,32.000000:05,8.0,24.0,0.333,4.0,15.0,0.267,4.0,4.0,1.0,0.0,5.0,5.0,4.0,3.0,0.0,1.0,2.0,24.0,-15.0
5,0022300308,1610612744,GSW,Golden State,101108,Chris Paul,Chris,,,30.000000:10,5.0,8.0,0.625,3.0,4.0,0.75,2.0,3.0,0.667,0.0,5.0,5.0,11.0,2.0,0.0,1.0,4.0,15.0,12.0
6,0022300308,1610612744,GSW,Golden State,1630541,Moses Moody,Moses,,,23.000000:31,3.0,6.0,0.5,2.0,3.0,0.667,4.0,6.0,0.667,1.0,3.0,4.0,0.0,0.0,0.0,2.0,3.0,12.0,-15.0
7,0022300308,1610612744,GSW,Golden State,203967,Dario Saric,Dario,,,19.000000:49,5.0,9.0,0.556,2.0,4.0,0.5,3.0,4.0,0.75,1.0,3.0,4.0,1.0,0.0,0.0,0.0,5.0,15.0,21.0
8,0022300308,1610612744,GSW,Golden State,1630228,Jonathan Kuminga,Jonathan,,,28.000000:30,6.0,10.0,0.6,1.0,3.0,0.333,3.0,7.0,0.429,2.0,4.0,6.0,0.0,1.0,0.0,1.0,4.0,16.0,13.0
9,0022300308,1610612744,GSW,Golden State,1641764,Brandin Podziemski,Brandin,,,28.000000:36,9.0,14.0,0.643,2.0,4.0,0.5,0.0,1.0,0.0,5.0,6.0,11.0,5.0,1.0,0.0,3.0,2.0,20.0,18.0
10,0022300308,1610612744,GSW,Golden State,1631218,Trayce Jackson-Davis,Trayce,,,6.000000:59,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,-6.0
13,0022300308,1610612756,PHX,Phoenix,1629006,Josh Okogie,Josh,F,,11.000000:30,3.0,4.0,0.75,3.0,4.0,0.75,1.0,2.0,0.5,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,10.0,6.0
14,0022300308,1610612756,PHX,Phoenix,1629002,Chimezie Metu,Chimezie,F,,25.000000:23,5.0,7.0,0.714,3.0,5.0,0.6,1.0,2.0,0.5,1.0,4.0,5.0,0.0,1.0,0.0,1.0,2.0,14.0,28.0
15,0022300308,1610612756,PHX,Phoenix,203994,Jusuf Nurkic,Jusuf,C,,30.000000:57,3.0,9.0,0.333,1.0,3.0,0.333,10.0,11.0,0.909,3.0,10.0,13.0,7.0,1.0,0.0,1.0,3.0,17.0,10.0
16,0022300308,1610612756,PHX,Phoenix,203078,Bradley Beal,Bradley,G,,27.000000:27,5.0,12.0,0.417,1.0,3.0,0.333,5.0,7.0,0.714,0.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,16.0,-15.0
17,0022300308,1610612756,PHX,Phoenix,1626164,Devin Booker,Devin,G,,36.000000:24,12.0,23.0,0.522,3.0,6.0,0.5,5.0,5.0,1.0,1.0,3.0,4.0,7.0,1.0,1.0,2.0,5.0,32.0,15.0
18,0022300308,1610612756,PHX,Phoenix,201569,Eric Gordon,Eric,,,31.000000:42,3.0,11.0,0.273,1.0,6.0,0.167,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,-12.0
19,0022300308,1610612756,PHX,Phoenix,1629139,Yuta Watanabe,Yuta,,,19.000000:56,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,11.0
20,0022300308,1610612756,PHX,Phoenix,1629234,Drew Eubanks,Drew,,,16.000000:53,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,1.0,2.0,3.0,1.0,3.0,-7.0
21,0022300308,1610612756,PHX,Phoenix,1630692,Jordan Goodwin,Jordan,,,29.000000:41,5.0,10.0,0.5,1.0,5.0,0.2,5.0,5.0,1.0,0.0,5.0,5.0,6.0,2.0,1.0,1.0,3.0,16.0,-10.0
22,0022300308,1610612756,PHX,Phoenix,1629626,Bol Bol,Bol,,,4.000000:36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-16.0
23,0022300308,1610612756,PHX,Phoenix,1628966,Keita Bates-Diop,Keita,,,5.000000:32,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
0,0022300309,1610612758,SAC,Sacramento,203084,Harrison Barnes,Harrison,F,,18.000000:53,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,-13.0
